zone_id,id,landuse,name
1332566261,1332566261,residential,nan
1332566262,1332566262,residential,nan
1332566271,1332566271,commercial,nan
1332566272,1332566272,commercial,nan
1332566273,1332566273,commercial,g k naidu complex
1332566274,1332566274,commercial,nan
1332566275,1332566275,commercial,nan
1332566276,1332566276,commercial,nan
1332566282,1332566282,commercial,nan
1332601589,1332601589,residential,nan
1332601630,1332601630,residential,nan
1332601631,1332601631,residential,nan
1332601646,1332601646,residential,nan
1332601666,1332601666,residential,nan
1332601667,1332601667,residential,nan
1332601668,1332601668,residential,nan
1332601669,1332601669,residential,nan
1332601671,1332601671,residential,nan
1332632395,1332632395,residential,nan
1332633868,1332633868,residential,nan
1332634050,1332634050,residential,nan
1332757476,1332757476,commercial,nan
1332757506,1332757506,residential,nan
1332757507,1332757507,residential,nan
1332757508,1332757508,residential,nan
1332763891,1332763891,residential,nan
1332763892,1332763892,residential,nan
1332763893,1332763893,residential,nan
1332763898,1332763898,residential,nan
1332763899,1332763899,residential,nan
1332825881,1332825881,residential,nan
1332825882,1332825882,residential,nan
1332825901,1332825901,residential,nan
1332825904,1332825904,residential,nan
1332825905,1332825905,residential,nan
1332825951,1332825951,residential,nan
1332825952,1332825952,residential,nan
1332825953,1332825953,residential,nan
1332825954,1332825954,residential,nan
1332851230,1332851230,residential,BDA Flats
1332851254,1332851254,residential,nan
1332851255,1332851255,residential,nan
1332851256,1332851256,residential,nan
1332851257,1332851257,residential,nan
1332851273,1332851273,residential,nan
1332851274,1332851274,residential,nan
1332851284,1332851284,residential,nan
1332851285,1332851285,residential,nan
1332851398,1332851398,residential,nan
1332851414,1332851414,residential,nan
1332851415,1332851415,residential,nan
1332851416,1332851416,residential,nan
1332870214,1332870214,residential,nan
1333112393,1333112393,residential,nan
1333114381,1333114381,residential,nan
1333114388,1333114388,residential,Doordarshan Staff Quarters
1333114389,1333114389,residential,Aloha Apartment
1333114390,1333114390,residential,The Orchard Apartments
1333247545,1333247545,residential,nan
1333247682,1333247682,residential,nan
1333427587,1333427587,residential,nan
1334165099,1334165099,residential,Aaspire Heights
1334961546,1334961546,commercial,Sattva Citadel
1334961549,1334961549,commercial,Sattva Sapphire
1335039534,1335039534,residential,nan
1335039535,1335039535,residential,nan
1335039536,1335039536,residential,nan
1335039543,1335039543,residential,nan
1335039544,1335039544,residential,nan
1335039545,1335039545,residential,nan
1335373260,1335373260,residential,nan
1335379056,1335379056,residential,nan
1335852880,1335852880,residential,nan
1335852901,1335852901,residential,nan
1335856138,1335856138,residential,nan
1335856160,1335856160,residential,nan
1336521828,1336521828,residential,nan
1336521834,1336521834,residential,nan
1336521840,1336521840,residential,nan
1336521842,1336521842,residential,nan
1336521843,1336521843,residential,nan
1336695984,1336695984,residential,nan
1336696021,1336696021,residential,nan
1336696022,1336696022,residential,nan
1336696129,1336696129,residential,nan
1336696130,1336696130,commercial,nan
1336696143,1336696143,residential,nan
1336696154,1336696154,residential,nan
1336696169,1336696169,residential,nan
1336696170,1336696170,residential,nan
1336696171,1336696171,residential,nan
1336696172,1336696172,residential,nan
1336696173,1336696173,commercial,nan
1336696188,1336696188,residential,nan
1336744114,1336744114,residential,nan
1337111953,1337111953,residential,Brigade Vista
1337117674,1337117674,residential,nan
1337117682,1337117682,commercial,PSS Plaza
1337117759,1337117759,residential,nan
1337117770,1337117770,residential,nan
1337117771,1337117771,residential,nan
1337117785,1337117785,commercial,nan
1337306137,1337306137,residential,nan
1337306138,1337306138,residential,nan
1337306139,1337306139,residential,nan
1337309972,1337309972,commercial,nan
1337323826,1337323826,residential,nan
1337330205,1337330205,residential,nan
1337330207,1337330207,residential,nan
1337330208,1337330208,residential,nan
1337330209,1337330209,residential,nan
1337330210,1337330210,residential,nan
1337360108,1337360108,residential,nan
1337360109,1337360109,residential,nan
1337360162,1337360162,residential,nan
1337361069,1337361069,residential,Aditya Garden
1337361071,1337361071,residential,nan
1337428752,1337428752,residential,nan
1337428753,1337428753,residential,Gowrasri Nilaya
1337428769,1337428769,residential,VRR Lakeview
1337428771,1337428771,residential,nan
1337428777,1337428777,residential,nan
1337428793,1337428793,residential,Samhita Square
1337428804,1337428804,residential,nan
1337668988,1337668988,residential,nan
1337668989,1337668989,residential,nan
1337668990,1337668990,residential,nan
1337668991,1337668991,residential,nan
1337668992,1337668992,residential,nan
1337669027,1337669027,residential,nan
1337731268,1337731268,residential,nan
1337731269,1337731269,residential,nan
1337856470,1337856470,residential,nan
1337856491,1337856491,residential,nan
1337856492,1337856492,residential,nan
1337864531,1337864531,residential,nan
1337864551,1337864551,residential,nan
1337864580,1337864580,residential,nan
1337864581,1337864581,residential,nan
1337917262,1337917262,residential,Casa de Paz
1337955523,1337955523,residential,nan
1337955533,1337955533,residential,nan
1337955546,1337955546,residential,nan
1337955570,1337955570,residential,nan
1338317794,1338317794,residential,nan
1338317795,1338317795,residential,nan
1338317796,1338317796,residential,nan
1338317797,1338317797,residential,nan
1338317798,1338317798,residential,nan
1338317802,1338317802,residential,nan
1338317803,1338317803,residential,nan
1338317804,1338317804,residential,nan
1338317805,1338317805,residential,nan
1338317807,1338317807,residential,nan
1338317808,1338317808,residential,nan
1338317810,1338317810,residential,nan
1338317811,1338317811,residential,nan
1338317812,1338317812,residential,nan
1338317813,1338317813,residential,nan
1338317814,1338317814,residential,nan
1338317815,1338317815,residential,nan
1338319807,1338319807,residential,nan
1338319809,1338319809,residential,nan
1338326418,1338326418,residential,nan
1338334916,1338334916,residential,Bank Colony
1339226756,1339226756,residential,Shipitha Royal Oak
1339264346,1339264346,commercial,nan
1339841069,1339841069,residential,Uphill
1341166392,1341166392,residential,Fairfield Apartments
1342034448,1342034448,residential,nan
1342034459,1342034459,residential,nan
1342034526,1342034526,commercial,nan
1342034535,1342034535,residential,nan
1342034536,1342034536,residential,nan
1342034581,1342034581,residential,nan
1342034616,1342034616,residential,nan
1342034617,1342034617,residential,nan
1342054408,1342054408,residential,nan
1342054463,1342054463,commercial,nan
1342054483,1342054483,commercial,nan
1342054516,1342054516,residential,nan
1342054561,1342054561,residential,nan
1342054562,1342054562,residential,nan
1342083427,1342083427,residential,nan
1342083428,1342083428,residential,nan
1342083429,1342083429,residential,nan
1342091639,1342091639,commercial,nan
1342091640,1342091640,commercial,nan
1342592932,1342592932,commercial,nan
1342592933,1342592933,residential,nan
1342592934,1342592934,residential,nan
1342592935,1342592935,residential,nan
1342592936,1342592936,residential,nan
1342592937,1342592937,residential,nan
1342592939,1342592939,commercial,nan
1342592945,1342592945,residential,RRI Quarters
1342592946,1342592946,commercial,nan
1342592947,1342592947,commercial,nan
1342592948,1342592948,commercial,nan
1342592949,1342592949,commercial,nan
1342592950,1342592950,commercial,nan
1342592951,1342592951,commercial,nan
1342592952,1342592952,commercial,nan
1342592953,1342592953,commercial,nan
1342592954,1342592954,commercial,nan
1342592955,1342592955,commercial,nan
1342592956,1342592956,commercial,nan
1342592957,1342592957,commercial,nan
1342592958,1342592958,commercial,nan
1342633544,1342633544,residential,nan
1342633573,1342633573,residential,nan
1342633574,1342633574,residential,nan
1342633575,1342633575,residential,nan
1342633576,1342633576,residential,nan
1342633577,1342633577,residential,nan
1342633578,1342633578,residential,nan
1342953363,1342953363,residential,nan
1342953372,1342953372,residential,nan
1342953373,1342953373,residential,nan
1342953379,1342953379,residential,nan
1342956766,1342956766,residential,nan
1342956767,1342956767,residential,nan
1342956768,1342956768,residential,nan
1342956769,1342956769,residential,nan
1342976489,1342976489,residential,Brigade Palace
1342976492,1342976492,commercial,nan
1342976493,1342976493,commercial,nan
1342976494,1342976494,commercial,nan
1342976495,1342976495,residential,Navami Parimala Gurukrupa
1342976510,1342976510,residential,Golf View Apartments
1342976511,1342976511,residential,Total Environment Lost in the Greens
1343018990,1343018990,commercial,nan
1343018991,1343018991,commercial,nan
1343298848,1343298848,residential,nan
1343298849,1343298849,residential,nan
1343404340,1343404340,residential,nan
1343404377,1343404377,commercial,Basaveshwara Sugnana Mantapa
1343404405,1343404405,commercial,BSNL Exchange Vijayanagara
1343404407,1343404407,commercial,nan
1343404411,1343404411,commercial,nan
1343404414,1343404414,commercial,nan
1343497941,1343497941,residential,nan
1343634837,1343634837,residential,nan
1343672540,1343672540,residential,nan
1343672541,1343672541,residential,nan
1343672610,1343672610,residential,nan
1343672611,1343672611,residential,nan
1343672612,1343672612,residential,nan
1343672628,1343672628,commercial,nan
1343672644,1343672644,residential,nan
1343674322,1343674322,commercial,AGN Convention Hall
1343674342,1343674342,residential,Bengaluru Armed Reserve Police
1343674343,1343674343,residential,Bengaluru Armed Reserve Police
1343677903,1343677903,commercial,ICB Indian Craft Brewery
1343694303,1343694303,residential,nan
1343694336,1343694336,residential,nan
1343694358,1343694358,residential,nan
1343694375,1343694375,residential,nan
1343694377,1343694377,commercial,nan
1343694378,1343694378,residential,nan
1343694379,1343694379,residential,nan
1343694380,1343694380,residential,nan
1343694381,1343694381,residential,nan
1343694382,1343694382,residential,nan
1343694428,1343694428,residential,nan
1343740700,1343740700,residential,nan
1343740730,1343740730,residential,nan
1343740758,1343740758,residential,nan
1343740782,1343740782,residential,nan
1343740834,1343740834,residential,nan
1343740871,1343740871,residential,nan
1343740873,1343740873,residential,nan
1343740913,1343740913,residential,nan
1343740914,1343740914,residential,nan
1343761947,1343761947,residential,nan
1343761960,1343761960,commercial,nan
1343761999,1343761999,residential,nan
1343762000,1343762000,residential,nan
1343762001,1343762001,residential,nan
1343762088,1343762088,residential,nan
1343762089,1343762089,residential,nan
1343762090,1343762090,residential,nan
1343762115,1343762115,commercial,nan
1343976979,1343976979,residential,nan
1343976998,1343976998,residential,nan
1343977019,1343977019,residential,nan
1343977034,1343977034,residential,nan
1343977047,1343977047,residential,nan
1343977082,1343977082,residential,nan
1343977091,1343977091,residential,nan
1343977108,1343977108,residential,nan
1343977135,1343977135,residential,nan
1343977165,1343977165,residential,nan
1343977191,1343977191,residential,nan
1343977192,1343977192,residential,nan
1343977193,1343977193,residential,nan
1344042800,1344042800,residential,nan
1344042818,1344042818,residential,nan
1344042833,1344042833,residential,nan
1344042834,1344042834,residential,nan
1344042835,1344042835,residential,nan
1344042854,1344042854,residential,nan
1344042872,1344042872,residential,nan
1344042890,1344042890,residential,nan
1344042891,1344042891,residential,nan
1344278077,1344278077,residential,nan
1344278101,1344278101,residential,nan
1344278111,1344278111,residential,nan
1344278133,1344278133,residential,nan
1344278210,1344278210,residential,nan
1344278238,1344278238,residential,nan
1344278255,1344278255,residential,nan
1344278285,1344278285,residential,nan
1344278319,1344278319,residential,nan
1344278363,1344278363,residential,nan
1344278388,1344278388,residential,nan
1344278437,1344278437,residential,nan
1344278438,1344278438,residential,nan
1344569673,1344569673,residential,nan
1344569674,1344569674,residential,nan
1344569675,1344569675,residential,nan
1344569676,1344569676,residential,nan
1344569679,1344569679,commercial,nan
1344569681,1344569681,residential,nan
1344569682,1344569682,residential,nan
1344569683,1344569683,residential,nan
1344574757,1344574757,residential,nan
1344744169,1344744169,residential,nan
1344744170,1344744170,residential,nan
1344779667,1344779667,commercial,nan
1344779688,1344779688,residential,Sainak Puri
1344779692,1344779692,residential,Gina Ronville
1344779706,1344779706,residential,Aishwarya Enclave
1344779726,1344779726,residential,Sri Balaji Emerald
1344779728,1344779728,residential,Fern's Residency - II
1344779729,1344779729,residential,nan
1344779730,1344779730,residential,Defence Enclave
1344809122,1344809122,residential,Ramachandrappa Enclave
1344809124,1344809124,residential,nan
1344809125,1344809125,residential,nan
1344809126,1344809126,residential,nan
1344809127,1344809127,residential,nan
1344809146,1344809146,residential,Muthu
1344809150,1344809150,residential,nan
1344812525,1344812525,commercial,nan
1344932558,1344932558,residential,nan
1344968632,1344968632,commercial,nan
1344973958,1344973958,residential,nan
1344974020,1344974020,residential,nan
1345406983,1345406983,residential,nan
1345406992,1345406992,residential,nan
1345637269,1345637269,residential,nan
1345637351,1345637351,commercial,nan
1345637353,1345637353,residential,Paramount Gardens
1345637373,1345637373,residential,Pearl Garden Layout
1346107536,1346107536,commercial,nan
1346107727,1346107727,residential,nan
1346107730,1346107730,residential,nan
1346107731,1346107731,residential,nan
1346107947,1346107947,residential,nan
1346107948,1346107948,commercial,nan
1346108046,1346108046,residential,YD Lotus Apartments
1346108047,1346108047,residential,Sycon Cressida
1346108050,1346108050,residential,Sycon Horamavu
1346588032,1346588032,residential,nan
1346607829,1346607829,residential,nan
1346651704,1346651704,residential,nan
1346655595,1346655595,residential,nan
1346655596,1346655596,residential,nan
1346665171,1346665171,residential,nan
1346840917,1346840917,residential,nan
1346902322,1346902322,residential,nan
1346902340,1346902340,residential,nan
1346908286,1346908286,residential,nan
1346908293,1346908293,residential,nan
1346908294,1346908294,residential,nan
1346908295,1346908295,commercial,nan
1346908296,1346908296,commercial,nan
1346908297,1346908297,residential,nan
1346908298,1346908298,residential,nan
1346908299,1346908299,residential,nan
1346908300,1346908300,residential,nan
1346908301,1346908301,commercial,nan
1346909990,1346909990,residential,Nava Vaibhava
1346909993,1346909993,residential,Samhita Sarovar
1346909995,1346909995,residential,High Rise Fort
1346909996,1346909996,residential,ASN Gardenia
1347077885,1347077885,residential,nan
1347077886,1347077886,commercial,nan
1347077887,1347077887,residential,nan
1347077888,1347077888,commercial,nan
1347080730,1347080730,residential,nan
1347104363,1347104363,commercial,nan
1347294336,1347294336,residential,nan
1347319067,1347319067,residential,nan
1347351939,1347351939,residential,nan
1347351987,1347351987,residential,nan
1347351997,1347351997,residential,nan
1347352017,1347352017,residential,nan
1347352035,1347352035,residential,nan
1347352085,1347352085,residential,nan
1347352086,1347352086,residential,nan
1347352090,1347352090,residential,nan
1347467941,1347467941,commercial,nan
1347467942,1347467942,commercial,nan
1347467982,1347467982,residential,nan
1347716559,1347716559,residential,nan
1347718938,1347718938,residential,nan
1347718943,1347718943,residential,nan
1347719879,1347719879,residential,nan
1347719896,1347719896,residential,nan
1347730429,1347730429,residential,nan
1347730441,1347730441,residential,nan
1347730471,1347730471,residential,nan
1347730472,1347730472,residential,SK Iris Apartments
1347735144,1347735144,residential,nan
1347735191,1347735191,residential,nan
1347735192,1347735192,residential,nan
1347735196,1347735196,residential,nan
1347735211,1347735211,residential,nan
1347916194,1347916194,residential,R&S Woodside Apartments
1347916195,1347916195,residential,Jain Heights
1348168063,1348168063,residential,nan
1348168069,1348168069,residential,nan
1348168080,1348168080,residential,nan
1348168084,1348168084,residential,nan
1348168085,1348168085,residential,nan
1348168090,1348168090,residential,UTC Quarters
1348168092,1348168092,residential,nan
1348168107,1348168107,residential,nan
1348168108,1348168108,residential,nan
1348168114,1348168114,residential,nan
1348168119,1348168119,residential,Income Tax & Central Excise Staff Quarters
1348168120,1348168120,residential,nan
1348168121,1348168121,residential,Income Tax & Central Excise Staff Quarters
1348168126,1348168126,commercial,nan
1348168130,1348168130,residential,Minister's Quarters
1348168131,1348168131,residential,Income Tax & Central Excise Staff Quarters
1348168132,1348168132,residential,nan
1348168134,1348168134,residential,nan
1348168193,1348168193,residential,nan
1348168196,1348168196,residential,nan
1348184918,1348184918,residential,nan
1348184919,1348184919,residential,nan
1348184920,1348184920,residential,nan
1348184921,1348184921,residential,nan
1348184922,1348184922,residential,nan
1348184923,1348184923,residential,nan
1348184924,1348184924,residential,nan
1348184925,1348184925,residential,nan
1348184926,1348184926,residential,nan
1348184927,1348184927,residential,nan
1348184928,1348184928,residential,nan
1348184929,1348184929,commercial,Hyde Park Hotel
1348184932,1348184932,residential,nan
1348184934,1348184934,residential,nan
1348184935,1348184935,residential,nan
1348184936,1348184936,residential,nan
1348184937,1348184937,residential,nan
1348184938,1348184938,residential,nan
1348184940,1348184940,residential,nan
1348184941,1348184941,residential,nan
1348457510,1348457510,residential,nan
1348457521,1348457521,residential,nan
1348457526,1348457526,residential,Artha Zen Layout
1348650419,1348650419,residential,Jayaprakash Narayan Colony
1348688997,1348688997,residential,nan
1348692789,1348692789,residential,nan
1348692847,1348692847,residential,nan
1348696367,1348696367,residential,nan
1348696368,1348696368,residential,nan
1349149607,1349149607,residential,Prakruthi Urban Ville
1349149623,1349149623,residential,nan
1349194476,1349194476,commercial,nan
1349194483,1349194483,residential,nan
1349194500,1349194500,residential,nan
1349194511,1349194511,residential,Kensington Towers
1349194515,1349194515,commercial,nan
1349194553,1349194553,residential,Kalahalli BDA Quarters
1349755954,1349755954,residential,Cattleya - Sriven Nest
1349910407,1349910407,commercial,Tata Communication Limited
1349910409,1349910409,residential,nan
1349910410,1349910410,residential,nan
1349913838,1349913838,residential,nan
1349913881,1349913881,residential,Shruthi Enclave
1349913885,1349913885,residential,SKV Hanging Gardens
1349913928,1349913928,commercial,White Feather Wedding Hall
1349913951,1349913951,residential,nan
1349913963,1349913963,residential,nan
1349974769,1349974769,residential,Maangalya Park Avenue
1349974780,1349974780,residential,Navrathan Gardens
1349974800,1349974800,residential,Chartered Hummingbird
1349974867,1349974867,residential,nan
1349974873,1349974873,residential,DS Max Swastik
1349974885,1349974885,commercial,Maharaja Palace
1349974920,1349974920,residential,nan
1349974924,1349974924,residential,nan
1349974944,1349974944,residential,nan
1349974952,1349974952,residential,nan
1349977179,1349977179,commercial,nan
1349977181,1349977181,commercial,nan
1349977193,1349977193,commercial,nan
1350390249,1350390249,commercial,nan
1350390256,1350390256,residential,nan
1350390257,1350390257,residential,nan
1350390258,1350390258,residential,nan
1350390259,1350390259,residential,nan
1350390260,1350390260,residential,nan
1350390261,1350390261,residential,nan
1350390262,1350390262,residential,nan
1350409168,1350409168,residential,nan
1350409169,1350409169,residential,nan
1350409173,1350409173,residential,nan
1350409175,1350409175,residential,nan
1350409176,1350409176,residential,nan
1350600861,1350600861,residential,nan
1350892103,1350892103,commercial,nan
1350892104,1350892104,commercial,nan
1350892116,1350892116,commercial,nan
1350892128,1350892128,commercial,Sam Palace
1350892144,1350892144,residential,Whispering Gardens
1350892150,1350892150,commercial,nan
1350892154,1350892154,commercial,nan
1350892216,1350892216,commercial,nan
1350961357,1350961357,residential,Greenery Apartments
1350961358,1350961358,commercial,nan
1350961359,1350961359,commercial,nan
1350961364,1350961364,residential,nan
1350961365,1350961365,commercial,nan
1350961372,1350961372,commercial,nan
1350961373,1350961373,commercial,LK Trust
1350961378,1350961378,residential,nan
1350961385,1350961385,commercial,nan
1350961387,1350961387,residential,nan
1350961394,1350961394,commercial,nan
1350961397,1350961397,residential,Shiv Darshan Apartments
1350961405,1350961405,commercial,nan
1350961427,1350961427,commercial,nan
1351244184,1351244184,residential,nan
1351755079,1351755079,residential,nan
1351758488,1351758488,residential,Pavani Sreshta
1351758489,1351758489,residential,Pavani Vishishta
1351758494,1351758494,residential,nan
1351758495,1351758495,residential,nan
1351758496,1351758496,residential,nan
1351989719,1351989719,residential,West Village
1351989771,1351989771,commercial,nan
1351989868,1351989868,commercial,BRS Grandeur
1351989870,1351989870,residential,Rainbow Kishore Glendale
1351989874,1351989874,residential,nan
1352282798,1352282798,residential,Mantri Lakeview
1352323160,1352323160,residential,nan
1352323161,1352323161,residential,nan
1352323162,1352323162,residential,nan
1352350875,1352350875,residential,nan
1352820663,1352820663,residential,KEB Quaters
1353057320,1353057320,residential,HMT Quarters
1353057321,1353057321,residential,HMT Quarters
1353147567,1353147567,residential,SLV Soumyasree Park View
1353195971,1353195971,commercial,nan
1353195972,1353195972,commercial,nan
1353405523,1353405523,commercial,nan
1353405538,1353405538,commercial,nan
1353405539,1353405539,commercial,nan
1353425202,1353425202,residential,nan
1353593037,1353593037,residential,Shri Sai Lake Ville
1353595902,1353595902,residential,29
1353666172,1353666172,residential,Prestige Marrakesh
1353687266,1353687266,residential,nan
1353687267,1353687267,residential,nan
1353687268,1353687268,residential,nan
1353687269,1353687269,residential,nan
1353687270,1353687270,residential,nan
1353687271,1353687271,residential,nan
1353687272,1353687272,residential,nan
1353687276,1353687276,residential,nan
1353687277,1353687277,residential,nan
1354098089,1354098089,residential,nan
1354138782,1354138782,residential,nan
1354138783,1354138783,commercial,nan
1354211494,1354211494,commercial,nan
1354218970,1354218970,residential,nan
1354218972,1354218972,residential,Prestige Richmond
1354224286,1354224286,commercial,Prestige Sigma
1354224287,1354224287,commercial,UB Plaza
1354228113,1354228113,commercial,Salarpuria Infinity
1354228614,1354228614,commercial,Uma Admirality
1354229628,1354229628,commercial,IBC Knowlegde Park
1354597957,1354597957,residential,Saranya Soham
1354858901,1354858901,residential,nan
1354858902,1354858902,residential,nan
1354858903,1354858903,commercial,City Central Library
1354858904,1354858904,residential,nan
1354858905,1354858905,residential,nan
1354858906,1354858906,residential,nan
1354858907,1354858907,residential,nan
1354858908,1354858908,residential,nan
1354864884,1354864884,residential,PM Narayana Swamy Paradise
1354877227,1354877227,commercial,nan
1355301437,1355301437,residential,Ramakka Property
1355955902,1355955902,residential,nan
1355958859,1355958859,residential,nan
1356575404,1356575404,residential,nan
1356594050,1356594050,commercial,nan
1356594051,1356594051,residential,Balaji Garden
1356594062,1356594062,residential,nan
1356597059,1356597059,residential,nan
1356597060,1356597060,residential,Windsor Amulyam
1356597072,1356597072,residential,nan
1356597081,1356597081,residential,nan
1356597105,1356597105,residential,nan
1356597106,1356597106,residential,nan
1356597112,1356597112,residential,Valmark Ananda
1356597119,1356597119,residential,Maitreyi Aikya
1356597134,1356597134,commercial,nan
1356599442,1356599442,residential,nan
1356599443,1356599443,residential,nan
1356599444,1356599444,residential,nan
1356599445,1356599445,residential,nan
1356602183,1356602183,residential,BTM Meadows
1356603105,1356603105,residential,nan
1356603106,1356603106,residential,nan
1356603108,1356603108,commercial,nan
1357194962,1357194962,residential,nan
1357701141,1357701141,commercial,nan
1359580721,1359580721,residential,nan
1359580722,1359580722,residential,nan
1359580723,1359580723,residential,nan
1359580724,1359580724,residential,nan
1359580725,1359580725,residential,nan
1359580726,1359580726,residential,nan
1359580727,1359580727,residential,nan
1359580728,1359580728,residential,nan
1359580729,1359580729,residential,nan
1359580737,1359580737,residential,nan
1359580738,1359580738,residential,nan
1359580746,1359580746,commercial,Ranganatha Swamy Kalyana Mantapa
1359581575,1359581575,commercial,nan
1360499573,1360499573,commercial,nan
1360499574,1360499574,residential,nan
1360499575,1360499575,residential,nan
1360810562,1360810562,commercial,nan
1360924203,1360924203,residential,nan
1360924208,1360924208,residential,nan
1360924211,1360924211,residential,Spring Dale Layout
1361493526,1361493526,residential,nan
1361493527,1361493527,commercial,nan
1361493530,1361493530,commercial,nan
1361493535,1361493535,commercial,nan
1361493553,1361493553,residential,nan
1361493555,1361493555,commercial,nan
1361893656,1361893656,residential,Aishwarya Ornate Apartments
1361893658,1361893658,commercial,Sarathi International Inc.
1361893659,1361893659,commercial,Siddhalingeswara Theatre
1361893660,1361893660,commercial,Siddheswara Theatre
1361893661,1361893661,residential,nan
1361893662,1361893662,residential,nan
1361893707,1361893707,commercial,nan
1361893710,1361893710,residential,nan
1361893711,1361893711,residential,nan
1361893773,1361893773,residential,nan
1361893774,1361893774,residential,nan
1361929843,1361929843,commercial,nan
1363015348,1363015348,residential,BDA Flats
1363015972,1363015972,residential,nan
1363015980,1363015980,commercial,Bengaluru Vihara Kendra
1363265484,1363265484,residential,nan
1363505031,1363505031,residential,nan
1363505032,1363505032,residential,nan
1363505089,1363505089,residential,nan
1363505139,1363505139,residential,nan
1363505179,1363505179,residential,nan
1363505180,1363505180,residential,nan
1363505303,1363505303,residential,nan
1363505319,1363505319,residential,nan
1363505337,1363505337,residential,nan
1363505363,1363505363,residential,nan
1363505364,1363505364,residential,nan
1363615981,1363615981,residential,KSDB Quarters
1363623338,1363623338,residential,nan
1363623339,1363623339,residential,nan
1363623340,1363623340,residential,nan
1363623350,1363623350,residential,nan
1363623351,1363623351,residential,nan
1363623352,1363623352,residential,nan
1363623353,1363623353,residential,nan
1363623432,1363623432,residential,nan
1363623480,1363623480,residential,nan
1363623481,1363623481,residential,nan
1363623482,1363623482,residential,nan
1363623483,1363623483,residential,nan
1363777221,1363777221,commercial,HP Petrol Pump
1363777230,1363777230,residential,nan
1363777231,1363777231,residential,nan
1363777253,1363777253,residential,nan
1363777254,1363777254,residential,nan
1363777255,1363777255,residential,nan
1363777256,1363777256,commercial,nan
1363777257,1363777257,commercial,nan
1363777288,1363777288,residential,nan
1363777308,1363777308,residential,nan
1363777309,1363777309,residential,nan
1363777310,1363777310,residential,nan
1363777326,1363777326,residential,nan
1363777348,1363777348,residential,Harmony Apartments
1363777351,1363777351,residential,nan
1363777352,1363777352,residential,nan
1363777361,1363777361,residential,nan
1363777362,1363777362,residential,nan
1363777363,1363777363,residential,nan
1363777397,1363777397,residential,nan
1363777398,1363777398,residential,nan
1363777399,1363777399,residential,nan
1363777431,1363777431,residential,nan
1363777432,1363777432,residential,nan
1363777433,1363777433,residential,nan
1363786911,1363786911,residential,Rajatha Greens
1363787033,1363787033,commercial,nan
1363787034,1363787034,commercial,nan
1363963964,1363963964,residential,nan
1363963981,1363963981,residential,nan
1363975843,1363975843,residential,nan
1363975844,1363975844,residential,nan
1363975845,1363975845,residential,nan
1363975846,1363975846,residential,nan
1363975863,1363975863,residential,nan
1363975864,1363975864,residential,nan
1363975922,1363975922,residential,nan
1363975953,1363975953,residential,nan
1363975979,1363975979,residential,nan
1363976010,1363976010,residential,nan
1363976032,1363976032,residential,Samhita Orchid
1363976035,1363976035,residential,Chowdeshwari Lake View Homes
1363986201,1363986201,residential,nan
1363986240,1363986240,residential,Devagiri Emeralds
1363986244,1363986244,residential,nan
1363986256,1363986256,residential,nan
1364015886,1364015886,residential,nan
1364015992,1364015992,residential,nan
1364015994,1364015994,residential,nan
1364015995,1364015995,residential,nan
1364015996,1364015996,residential,nan
1364015997,1364015997,residential,nan
1364015998,1364015998,residential,nan
1364015999,1364015999,residential,nan
1364016000,1364016000,residential,nan
1364016001,1364016001,residential,nan
1364016002,1364016002,residential,nan
1364016003,1364016003,residential,nan
1364016029,1364016029,residential,nan
1364016030,1364016030,residential,nan
1364046419,1364046419,commercial,nan
1364046420,1364046420,commercial,nan
1364046429,1364046429,residential,nan
1364046430,1364046430,residential,nan
1364046431,1364046431,residential,nan
1364046435,1364046435,residential,nan
1364046436,1364046436,residential,nan
1364046465,1364046465,residential,nan
1364046466,1364046466,commercial,nan
1364046467,1364046467,commercial,nan
1364046468,1364046468,commercial,nan
1364046469,1364046469,residential,nan
1364046473,1364046473,residential,nan
1364046474,1364046474,residential,nan
1364046488,1364046488,residential,nan
1364046489,1364046489,residential,nan
1364046491,1364046491,residential,nan
1364046496,1364046496,residential,nan
1364046497,1364046497,residential,nan
1364046499,1364046499,residential,nan
1364046507,1364046507,residential,nan
1364046508,1364046508,residential,nan
1364046513,1364046513,residential,nan
1364046514,1364046514,residential,nan
1364046515,1364046515,residential,nan
1364046517,1364046517,residential,nan
1364046521,1364046521,residential,Duke's Mansion
1364046525,1364046525,residential,nan
1364046526,1364046526,residential,nan
1364046527,1364046527,residential,nan
1364046528,1364046528,commercial,nan
1364046535,1364046535,commercial,nan
1364056310,1364056310,residential,nan
1364056317,1364056317,residential,nan
1364056332,1364056332,residential,nan
1364056334,1364056334,commercial,Sri Lakshmi Srinivasa Kalyana Mantapa
1364056360,1364056360,residential,nan
1364056365,1364056365,residential,nan
1364056381,1364056381,residential,nan
1364056382,1364056382,residential,nan
1364056387,1364056387,residential,nan
1364056388,1364056388,residential,nan
1364056389,1364056389,residential,nan
1364056390,1364056390,residential,nan
1364056402,1364056402,residential,nan
1364056403,1364056403,residential,nan
1364056404,1364056404,residential,nan
1364056409,1364056409,residential,nan
1364056410,1364056410,residential,nan
1364056411,1364056411,residential,nan
1364168952,1364168952,commercial,nan
1364170756,1364170756,commercial,nan
1364170757,1364170757,commercial,nan
1364208206,1364208206,residential,nan
1364208207,1364208207,residential,nan
1364412054,1364412054,residential,nan
1364412055,1364412055,commercial,nan
