zone_id,zone_type,transformer_max_capacity_kw,historical_peak_load_hour,baseline_peak_load_kw
1343976998,residential,470.32,19,282.12
1343977019,residential,371.02,19,253.14
1343977034,residential,387.03,19,237.39
1343977047,residential,395.07,19,213.85
1343977082,residential,206.89,19,134.04
1343977091,residential,431.48,19,252.09
1343977108,residential,380.2,19,209.89
1343977135,residential,236.83,19,145.43
1343977165,residential,417.56,19,253.4
1343977191,residential,363.02,19,185.09
1343977192,residential,262.64,19,144.12
1343977193,residential,363.49,19,194.86
1344042800,residential,396.23,19,244.07
1344042818,residential,269.23,19,159.58
1344042833,residential,246.21,19,127.32
1344042834,residential,275.34,19,165.42
1344042835,residential,366.78,19,249.51
1344042854,residential,200.27,19,109.84
1344042872,residential,476.68,19,289.06
1344042890,residential,423.12,19,227.9
1344042891,residential,228.39,19,141.32
1344278077,residential,229.73,19,141.24
1344278101,residential,328.12,19,199.51
1344278111,residential,459.59,19,298.36
1344278133,residential,247.65,19,154.32
1344278210,residential,306.49,19,156.11
1344278238,residential,433.67,19,292.58
1344278255,residential,244.82,19,142.92
1344278285,residential,282.0,19,188.59
1344278319,residential,269.6,19,165.67
1344278363,residential,421.97,19,229.52
1344278388,residential,257.75,19,128.88
1344278437,residential,402.46,19,248.66
1344278438,residential,426.64,19,272.7
1344569673,residential,280.49,19,160.7
1344569674,residential,226.58,19,154.67
1344569675,residential,330.41,19,174.24
1344569676,residential,498.13,19,306.17
1344569679,commercial,1882.87,14,1107.5
1344569681,residential,377.8,19,191.53
1344569682,residential,429.39,19,215.92
1344569683,residential,317.95,19,210.42
1344574757,residential,201.8,19,126.85
1344744169,residential,397.48,19,202.91
1344744170,residential,418.44,19,236.47
1344779667,commercial,1654.3,14,1010.25
1344779688,residential,317.02,19,205.28
1344779692,residential,305.39,19,185.78
1344779706,residential,221.25,19,142.69
1344779726,residential,298.49,19,206.04
1344779728,residential,387.79,19,245.5
1344779729,residential,373.34,19,257.11
1344779730,residential,488.79,19,265.5
1344809122,residential,462.11,19,256.05
1344809124,residential,204.26,19,123.96
1344809125,residential,335.61,19,197.95
1344809126,residential,387.74,19,196.7
1344809127,residential,331.6,19,169.64
1344809146,residential,292.31,19,165.5
1344809150,residential,299.35,19,196.8
1344812525,commercial,1409.57,14,817.0
1344932558,residential,439.29,19,237.38
1344968632,commercial,1178.69,14,774.03
1344973958,residential,381.01,19,220.85
1344974020,residential,298.07,19,163.18
1345406983,residential,371.79,19,195.09
1345406992,residential,325.92,19,193.53
1345637269,residential,351.83,19,191.09
1345637351,commercial,1296.55,14,670.15
1345637353,residential,292.27,19,179.94
1345637373,residential,343.68,19,239.42
1346107536,commercial,1375.72,14,814.78
1346107727,residential,363.51,19,203.37
1346107730,residential,358.74,19,229.3
1346107731,residential,489.19,19,282.14
1346107947,residential,350.34,19,234.17
1346107948,commercial,1697.31,14,1083.13
1346108046,residential,263.35,19,148.55
1346108047,residential,442.0,19,285.86
1346108050,residential,307.6,19,162.6
1346588032,residential,483.94,19,252.07
1346607829,residential,413.69,19,237.86
1346651704,residential,253.74,19,140.23
1346655595,residential,357.59,19,216.45
1346655596,residential,454.03,19,282.87
1346665171,residential,332.39,19,195.76
1346840917,residential,421.27,19,211.86
1346902322,residential,481.9,19,297.88
1346902340,residential,214.98,19,126.11
1346908286,residential,248.27,19,161.46
1346908293,residential,383.45,19,244.7
1346908294,residential,465.53,19,315.2
1346908295,commercial,1871.47,14,1224.27
1346908296,commercial,1318.36,14,812.8
1346908297,residential,366.58,19,229.04
1346908298,residential,208.9,19,128.15
1346908299,residential,387.7,19,257.06
1346908300,residential,354.52,19,180.33
1346908301,commercial,1640.93,14,1026.02
1346909990,residential,225.23,19,145.57
1346909993,residential,489.43,19,307.06
1346909995,residential,459.0,19,249.13
1346909996,residential,207.24,19,134.11
1347077885,residential,239.04,19,155.07
1347077886,commercial,1186.17,14,620.47
1347077887,residential,477.54,19,324.21
1347077888,commercial,1462.65,14,809.05
1347080730,residential,263.91,19,161.05
1347104363,commercial,1357.41,14,854.25
1347294336,residential,446.93,19,253.8
1347319067,residential,216.53,19,135.76
1347351939,residential,446.28,19,263.51
1347351987,residential,293.14,19,201.89
1347351997,residential,224.01,19,130.99
1347352017,residential,482.49,19,294.84
1347352035,residential,376.3,19,191.27
1347352085,residential,332.42,19,227.99
1347352086,residential,300.83,19,154.87
1347352090,residential,351.31,19,225.88
1347467941,commercial,1649.31,14,834.27
1347467942,commercial,1538.24,14,802.71
1347467982,residential,218.41,19,142.25
1347716559,residential,302.27,19,151.86
1347718938,residential,281.48,19,194.01
1347718943,residential,280.53,19,190.7
1347719879,residential,293.01,19,180.66
1347719896,residential,228.39,19,131.14
1347730429,residential,330.66,19,182.04
1347730441,residential,244.11,19,147.06
1347730471,residential,226.65,19,149.59
1347730472,residential,361.06,19,231.61
1347735144,residential,421.68,19,233.91
1347735191,residential,476.55,19,291.13
1347735192,residential,211.38,19,111.18
1347735196,residential,471.28,19,311.02
1347735211,residential,285.38,19,147.38
1347916194,residential,430.5,19,299.84
1347916195,residential,287.33,19,174.95
1348168063,residential,317.68,19,178.63
1348168069,residential,475.41,19,305.84
1348168080,residential,353.11,19,210.61
1348168084,residential,254.92,19,162.62
1348168085,residential,226.32,19,133.32
1348168090,residential,463.51,19,235.19
1348168092,residential,229.01,19,127.22
1348168107,residential,210.24,19,122.52
1348168108,residential,327.68,19,205.5
1348168114,residential,308.66,19,167.91
1348168119,residential,496.68,19,278.34
1348168120,residential,405.72,19,255.07
1348168121,residential,278.59,19,189.79
1348168126,commercial,1750.54,14,1068.78
1348168130,residential,349.67,19,205.08
1348168131,residential,469.12,19,266.67
1348168132,residential,308.75,19,190.92
1348168134,residential,205.73,19,134.41
1348168193,residential,274.94,19,140.81
1348168196,residential,268.87,19,136.92
1348184918,residential,215.93,19,123.06
1348184919,residential,236.63,19,127.89
1348184920,residential,361.04,19,202.01
1348184921,residential,276.66,19,144.58
1348184922,residential,497.68,19,251.9
1348184923,residential,318.53,19,182.05
1348184924,residential,428.4,19,284.74
1348184925,residential,233.57,19,151.56
1348184926,residential,364.61,19,199.54
1348184927,residential,460.68,19,322.3
1348184928,residential,231.7,19,128.0
1348184929,commercial,1515.44,14,999.77
1348184932,residential,383.62,19,251.97
1348184934,residential,386.08,19,195.31
1348184935,residential,393.45,19,264.11
1348184936,residential,380.09,19,207.46
1348184937,residential,433.55,19,242.8
1348184938,residential,236.49,19,133.48
1348184940,residential,215.77,19,115.08
1348184941,residential,469.53,19,241.31
1348457510,residential,442.12,19,229.69
1348457521,residential,219.35,19,129.07
1348457526,residential,378.49,19,206.61
1348650419,residential,319.89,19,166.23
1348688997,residential,247.91,19,144.13
1348692789,residential,323.3,19,193.99
1348692847,residential,305.37,19,206.23
1348696367,residential,364.48,19,219.57
1348696368,residential,401.93,19,247.39
1349149607,residential,400.16,19,273.12
1349149623,residential,205.78,19,108.58
1349194476,commercial,1729.79,14,1206.95
1349194483,residential,486.98,19,337.79
1349194500,residential,277.42,19,178.0
1349194511,residential,429.48,19,271.02
1349194515,commercial,910.28,14,593.83
1349194553,residential,308.06,19,179.53
1349755954,residential,351.06,19,225.71
1349910407,commercial,1467.64,14,793.25
1349910409,residential,395.79,19,275.19
1349910410,residential,453.37,19,309.09
1349913838,residential,340.66,19,178.61
1349913881,residential,311.49,19,197.77
1349913885,residential,478.04,19,319.0
1349913928,commercial,912.33,14,576.71
1349913951,residential,480.22,19,250.34
1349913963,residential,200.28,19,104.41
1349974769,residential,393.31,19,198.97
1349974780,residential,421.4,19,279.35
1349974800,residential,440.5,19,277.47
1349974867,residential,404.96,19,245.84
1349974873,residential,362.62,19,192.74
1349974885,commercial,1678.92,14,1003.51
1349974920,residential,220.78,19,137.22
1349974924,residential,297.98,19,152.53
1349974944,residential,369.4,19,238.67
1349974952,residential,405.06,19,260.72
1349977179,commercial,1560.7,14,892.23
1349977181,commercial,821.69,14,558.74
1349977193,commercial,1301.27,14,680.9
1350390249,commercial,1704.84,14,1160.27
1350390256,residential,415.98,19,279.42
1350390257,residential,378.66,19,199.36
1350390258,residential,414.06,19,212.08
1350390259,residential,467.82,19,275.1
1350390260,residential,439.77,19,250.15
1350390261,residential,462.33,19,265.5
1350390262,residential,462.88,19,314.92
1350409168,residential,226.58,19,126.93
1350409169,residential,360.24,19,182.38
1350409173,residential,339.63,19,202.07
1350409175,residential,222.66,19,152.1
1350409176,residential,495.84,19,323.9
1350600861,residential,299.55,19,185.57
1350892103,commercial,1652.54,14,1142.43
1350892104,commercial,1273.85,14,761.34
1350892116,commercial,1322.54,14,789.99
1350892128,commercial,1486.16,14,834.43
1350892144,residential,301.14,19,155.52
1350892150,commercial,1821.38,14,1151.74
1350892154,commercial,1839.25,14,1023.47
1350892216,commercial,1236.67,14,782.99
1350961357,residential,425.82,19,233.8
1350961358,commercial,979.61,14,500.65
1350961359,commercial,1008.51,14,575.27
1350961364,residential,367.2,19,210.76
1350961365,commercial,818.3,14,441.89
1350961372,commercial,1562.73,14,953.18
1350961373,commercial,1823.12,14,1028.09
1350961378,residential,328.12,19,188.8
1350961385,commercial,1146.88,14,689.32
1350961387,residential,368.74,19,190.77
1350961394,commercial,972.92,14,585.18
1350961397,residential,454.04,19,305.18
1350961405,commercial,993.35,14,621.88
1350961427,commercial,1232.19,14,646.97
1351244184,residential,374.02,19,225.0
1351755079,residential,442.87,19,283.83
1351758488,residential,219.42,19,132.2
1351758489,residential,433.71,19,229.14
1351758494,residential,406.58,19,278.71
1351758495,residential,308.1,19,210.92
1351758496,residential,476.05,19,312.6
1351989719,residential,296.11,19,195.19
1351989771,commercial,1696.36,14,850.98
1351989868,commercial,885.31,14,604.41
1351989870,residential,397.64,19,207.52
1351989874,residential,210.27,19,142.84
1352282798,residential,491.88,19,265.36
1352323160,residential,344.52,19,221.48
1352323161,residential,333.14,19,223.77
1352323162,residential,233.28,19,125.81
1352350875,residential,353.23,19,238.47
1352820663,residential,247.49,19,142.13
1353057320,residential,431.11,19,247.14
1353057321,residential,401.36,19,224.06
1353147567,residential,436.71,19,285.48
1353195971,commercial,1310.85,14,723.33
1353195972,commercial,861.97,14,599.43
1353405523,commercial,1489.28,14,987.63
1353405538,commercial,1444.31,14,953.07
1353405539,commercial,1101.29,14,598.16
1353425202,residential,451.4,19,309.92
1353593037,residential,476.44,19,305.41
1353595902,residential,472.77,19,324.41
1353666172,residential,300.47,19,186.97
1353687266,residential,307.8,19,158.76
1353687267,residential,354.99,19,239.59
1353687268,residential,426.73,19,264.63
1353687269,residential,453.64,19,257.21
1353687270,residential,279.7,19,164.21
1353687271,residential,451.69,19,295.62
1353687272,residential,205.57,19,135.25
1353687276,residential,476.32,19,248.51
1353687277,residential,288.32,19,162.16
1354098089,residential,227.29,19,154.65
1354138782,residential,475.84,19,304.15
1354138783,commercial,1960.57,14,1341.27
1354211494,commercial,874.8,14,491.26
1354218970,residential,328.42,19,195.47
1354218972,residential,420.25,19,239.74
1354224286,commercial,1965.44,14,1157.02
1354224287,commercial,961.07,14,522.35
1354228113,commercial,894.13,14,625.81
1354228614,commercial,1899.97,14,1026.45
1354229628,commercial,840.34,14,508.01
1354597957,residential,247.15,19,125.19
1354858901,residential,375.86,19,195.63
1354858902,residential,329.78,19,203.41
1354858903,commercial,920.44,14,472.66
1354858904,residential,454.71,19,315.18
1354858905,residential,369.35,19,244.04
1354858906,residential,206.94,19,141.03
1354858907,residential,441.49,19,296.46
1354858908,residential,489.78,19,255.28
1354864884,residential,422.64,19,244.4
1354877227,commercial,1025.67,14,671.23
1355301437,residential,238.78,19,139.71
1355955902,residential,412.05,19,239.93
1355958859,residential,440.79,19,252.9
1356575404,residential,347.38,19,240.55
1356594050,commercial,1968.72,14,1190.89
1356594051,residential,397.42,19,248.63
1356594062,residential,448.91,19,297.16
1356597059,residential,305.73,19,193.12
1356597060,residential,203.5,19,141.63
1356597072,residential,311.26,19,191.99
1356597081,residential,286.42,19,168.34
1356597105,residential,420.57,19,257.29
1356597106,residential,223.93,19,149.28
1356597112,residential,223.99,19,127.14
1356597119,residential,408.64,19,223.08
1356597134,commercial,1281.84,14,842.86
1356599442,residential,397.58,19,207.68
1356599443,residential,220.81,19,118.34
1356599444,residential,208.6,19,109.4
1356599445,residential,499.25,19,283.33
1356602183,residential,398.95,19,265.93
1356603105,residential,386.65,19,248.66
1356603106,residential,289.14,19,180.47
1356603108,commercial,1472.33,14,950.51
1357194962,residential,434.15,19,272.12
1357701141,commercial,1748.06,14,935.89
1359580721,residential,236.36,19,125.54
1359580722,residential,251.41,19,134.09
1359580723,residential,225.72,19,115.92
1359580724,residential,472.14,19,321.04
1359580725,residential,265.64,19,179.03
1359580726,residential,233.08,19,154.17
1359580727,residential,402.69,19,218.32
1359580728,residential,405.52,19,232.12
1359580729,residential,272.82,19,186.55
1359580737,residential,261.21,19,142.21
1359580738,residential,337.92,19,183.76
1359580746,commercial,1561.46,14,831.96
1359581575,commercial,1351.88,14,717.49
1360499573,commercial,1441.91,14,851.27
1360499574,residential,389.08,19,211.24
1360499575,residential,258.96,19,175.85
1360810562,commercial,997.71,14,503.29
1360924203,residential,350.45,19,188.17
1360924208,residential,447.91,19,226.8
1360924211,residential,357.44,19,196.58
1361493526,residential,438.01,19,288.42
1361493527,commercial,1766.76,14,1183.7
1361493530,commercial,863.25,14,569.56
1361493535,commercial,1302.64,14,714.1
1361493553,residential,388.85,19,252.06
1361493555,commercial,1044.2,14,541.53
1361893656,residential,397.43,19,245.83
1361893658,commercial,1318.27,14,787.35
1361893659,commercial,1918.71,14,1161.29
1361893660,commercial,1368.97,14,908.05
1361893661,residential,428.58,19,227.41
1361893662,residential,426.71,19,292.19
1361893707,commercial,1563.52,14,1032.57
1361893710,residential,445.19,19,282.75
1361893711,residential,303.99,19,205.23
1361893773,residential,431.94,19,281.93
1361893774,residential,326.95,19,186.64
1361929843,commercial,896.54,14,618.43
1363015348,residential,267.11,19,156.85
1363015972,residential,244.0,19,164.77
1363015980,commercial,1684.95,14,1080.94
1363265484,residential,498.81,19,268.21
1363505031,residential,207.64,19,130.84
1363505032,residential,465.63,19,280.42
1363505089,residential,480.28,19,272.56
1363505139,residential,440.49,19,277.24
1363505179,residential,402.6,19,217.13
1363505180,residential,438.87,19,234.78
1363505303,residential,476.38,19,302.84
1363505319,residential,360.24,19,246.07
1363505337,residential,301.14,19,175.11
1363505363,residential,492.58,19,318.9
1363505364,residential,394.51,19,228.92
1363615981,residential,318.37,19,207.87
1363623338,residential,290.27,19,169.57
1363623339,residential,383.29,19,221.23
1363623340,residential,439.84,19,301.66
1363623350,residential,433.72,19,268.83
1363623351,residential,457.1,19,235.49
1363623352,residential,288.27,19,197.22
1363623353,residential,445.36,19,286.37
1363623432,residential,451.32,19,286.18
1363623480,residential,327.23,19,216.0
1363623481,residential,253.84,19,170.25
1363623482,residential,435.95,19,305.12
1363623483,residential,286.34,19,145.35
1363777221,commercial,1166.52,14,813.13
1363777230,residential,211.85,19,113.29
1363777231,residential,228.3,19,135.17
1363777253,residential,416.91,19,290.57
1363777254,residential,403.84,19,281.91
1363777255,residential,493.28,19,309.15
1363777256,commercial,845.73,14,591.29
1363777257,commercial,1292.56,14,664.59
1363777288,residential,290.79,19,164.48
1363777308,residential,395.46,19,213.24
1363777309,residential,481.67,19,252.48
1363777310,residential,331.23,19,187.65
1363777326,residential,487.71,19,275.7
1363777348,residential,290.12,19,155.22
1363777351,residential,442.39,19,250.57
1363777352,residential,316.18,19,217.93
1363777361,residential,213.64,19,122.36
1363777362,residential,345.07,19,231.1
1363777363,residential,445.07,19,272.78
1363777397,residential,423.24,19,218.95
1363777398,residential,293.23,19,162.56
1363777399,residential,211.33,19,116.49
1363777431,residential,228.08,19,137.62
1363777432,residential,338.24,19,215.21
1363777433,residential,440.12,19,264.62
1363786911,residential,323.68,19,196.85
1363787033,commercial,1601.88,14,1039.63
1363787034,commercial,864.2,14,454.07
1363963964,residential,394.75,19,233.7
1363963981,residential,240.33,19,159.64
1363975843,residential,444.36,19,241.59
1363975844,residential,397.4,19,205.56
1363975845,residential,349.94,19,176.67
1363975846,residential,253.13,19,145.15
1363975863,residential,314.74,19,200.01
1363975864,residential,292.8,19,162.15
1363975922,residential,345.77,19,235.07
1363975953,residential,292.43,19,166.75
1363975979,residential,202.18,19,125.16
1363976010,residential,451.45,19,226.28
1363976032,residential,274.16,19,150.67
1363976035,residential,387.58,19,265.71
1363986201,residential,233.61,19,161.64
1363986240,residential,242.69,19,154.27
1363986244,residential,323.65,19,193.89
1363986256,residential,209.38,19,144.29
1364015886,residential,479.25,19,271.05
1364015992,residential,382.16,19,262.2
1364015994,residential,422.13,19,245.04
1364015995,residential,409.51,19,261.97
1364015996,residential,228.54,19,118.63
1364015997,residential,283.1,19,173.61
1364015998,residential,434.95,19,301.09
1364015999,residential,263.7,19,176.77
1364016000,residential,280.48,19,172.74
1364016001,residential,222.27,19,126.7
1364016002,residential,420.08,19,235.1
1364016003,residential,387.46,19,259.82
1364016029,residential,412.28,19,234.04
1364016030,residential,457.74,19,275.27
1364046419,commercial,1361.87,14,812.74
1364046420,commercial,1761.37,14,883.13
1364046429,residential,419.88,19,254.61
1364046430,residential,472.01,19,301.73
1364046431,residential,480.17,19,247.17
1364046435,residential,283.17,19,184.51
1364046436,residential,293.2,19,165.08
1364046465,residential,468.23,19,236.25
1364046466,commercial,1278.84,14,775.38
1364046467,commercial,1853.8,14,1034.77
1364046468,commercial,1859.52,14,1183.72
1364046469,residential,316.37,19,215.17
1364046473,residential,461.21,19,308.62
1364046474,residential,387.1,19,213.79
1364046488,residential,356.23,19,247.55
1364046489,residential,267.63,19,181.31
1364046491,residential,273.55,19,149.37
1364046496,residential,314.87,19,160.44
1364046497,residential,212.94,19,116.74
1364046499,residential,237.69,19,123.86
1364046507,residential,449.22,19,308.76
1364046508,residential,478.94,19,317.22
1364046513,residential,238.89,19,155.68
1364046514,residential,237.07,19,126.14
1364046515,residential,309.61,19,172.84
1364046517,residential,417.97,19,209.07
1364046521,residential,465.97,19,291.2
1364046525,residential,297.55,19,171.13
1364046526,residential,333.08,19,200.21
1364046527,residential,201.16,19,106.44
1364046528,commercial,905.0,14,485.66
1364046535,commercial,915.0,14,476.96
1364056310,residential,490.62,19,318.79
1364056317,residential,399.67,19,214.59
1364056332,residential,390.78,19,213.48
1364056334,commercial,1291.55,14,797.77
1364056360,residential,266.26,19,183.86
1364056365,residential,239.24,19,140.48
1364056381,residential,372.98,19,202.66
1364056382,residential,336.54,19,206.11
1364056387,residential,365.49,19,214.96
1364056388,residential,482.18,19,290.87
1364056389,residential,304.52,19,211.2
1364056390,residential,337.48,19,215.03
1364056402,residential,461.52,19,235.37
1364056403,residential,324.64,19,201.06
1364056404,residential,401.87,19,267.78
1364056409,residential,280.4,19,141.25
1364056410,residential,235.86,19,134.98
1364056411,residential,448.81,19,303.24
1364168952,commercial,887.7,14,537.48
1364170756,commercial,1210.74,14,737.54
1364170757,commercial,1132.76,14,780.82
1364208206,residential,464.91,19,291.21
1364208207,residential,240.97,19,127.21
1364412054,residential,362.15,19,215.95
1364412055,commercial,1638.29,14,941.17
1364412057,commercial,1296.68,14,858.65
1364412058,commercial,1034.48,14,652.35
1364433562,residential,413.88,19,260.37
1364433563,residential,204.49,19,115.04
1364481599,commercial,1471.17,14,737.13
1364697717,commercial,934.32,14,618.25
1365359448,residential,340.24,19,175.6
1365359457,residential,298.63,19,172.22
1365359459,residential,452.24,19,250.26
1365359469,residential,217.03,19,138.91
1365359470,residential,476.61,19,281.84
1365359471,commercial,833.43,14,416.88
1365364522,commercial,1850.66,14,1171.3
1365455957,residential,382.59,19,233.74
1365455988,residential,348.66,19,239.81
1365456077,residential,389.52,19,219.5
1365456078,residential,232.29,19,136.9
1365459478,residential,282.39,19,196.98
1365459479,residential,363.69,19,227.24
1365459565,residential,220.6,19,110.97
1365459566,residential,225.1,19,140.96
1365459567,residential,422.49,19,272.67
1365459569,residential,360.71,19,199.27
1365459570,residential,439.19,19,270.52
1365459571,residential,318.43,19,203.83
1365459604,residential,202.16,19,132.2
1365463944,commercial,1244.82,14,800.55
1365489281,residential,344.75,19,211.5
1365489285,residential,355.14,19,239.88
1365989874,residential,345.02,19,178.51
1366161301,residential,356.2,19,209.11
1366176167,residential,368.99,19,238.29
1366176283,residential,470.6,19,328.26
1366188248,residential,329.54,19,210.88
1366473493,residential,278.67,19,152.01
1366473506,residential,412.72,19,220.23
1366473543,residential,249.66,19,136.52
1366473941,commercial,1268.35,14,730.3
1366473943,residential,467.33,19,302.53
1366473944,residential,485.07,19,331.12
1366473945,residential,486.86,19,253.06
1366533347,residential,411.15,19,286.45
1366533349,residential,454.03,19,278.4
1366533353,residential,432.18,19,218.04
1366533354,residential,207.64,19,144.48
1366533517,residential,448.56,19,303.03
1366533549,residential,406.76,19,246.13
1366533550,residential,295.14,19,171.99
1366533556,residential,256.93,19,139.9
1366533593,residential,320.2,19,161.37
1366533594,residential,306.07,19,210.44
1366533610,residential,354.7,19,247.92
1366533611,residential,242.6,19,121.92
1366533654,residential,325.42,19,164.51
1366533705,residential,343.03,19,207.41
1366533707,commercial,1194.61,14,686.69
1366533708,residential,255.25,19,154.93
1366533709,residential,229.13,19,145.59
1366533710,residential,348.84,19,235.7
1366549691,residential,418.28,19,215.19
1366549692,residential,214.82,19,110.32
1366549693,residential,366.09,19,202.03
1366549694,residential,499.22,19,266.41
1366568735,residential,410.65,19,215.26
1366568747,residential,458.23,19,249.13
1366568748,residential,409.69,19,226.81
1366568779,residential,204.55,19,120.22
1366568780,residential,489.99,19,249.66
1366568781,residential,295.33,19,173.18
1366568782,residential,275.35,19,190.76
1366568783,residential,212.21,19,115.03
1366568945,residential,317.51,19,217.04
1366568946,residential,303.77,19,164.6
1366568947,residential,337.26,19,208.09
1366568948,residential,297.03,19,205.17
1366625026,commercial,1438.14,14,892.03
1366625027,residential,433.73,19,297.71
1366625028,residential,463.66,19,237.05
1366625034,residential,479.84,19,257.88
1366625035,residential,428.87,19,253.39
1366625038,commercial,1346.15,14,801.39
1366625047,residential,433.55,19,257.64
1366625048,residential,485.19,19,242.85
1366656565,residential,264.09,19,138.11
1366656566,residential,360.08,19,232.73
1366656612,residential,316.72,19,174.98
1366656613,residential,455.57,19,303.14
1366656614,residential,214.91,19,137.24
1366656615,residential,220.64,19,142.94
1366656616,residential,224.46,19,116.93
1366656618,commercial,1555.52,14,863.64
1366656619,commercial,1436.88,14,927.87
1366656620,commercial,1241.09,14,674.19
1366656622,commercial,1695.85,14,987.31
1366656623,commercial,1868.32,14,1151.04
1366656624,commercial,913.84,14,568.55
1366656625,residential,420.11,19,246.06
1366656626,residential,366.96,19,247.73
1366656628,commercial,1954.09,14,990.73
1366656629,residential,460.96,19,288.3
1366656630,commercial,1590.22,14,828.65
1366656635,residential,408.35,19,240.13
1366656636,residential,357.18,19,188.61
1366656637,residential,262.68,19,163.66
1366656638,commercial,907.17,14,498.91
1366744120,residential,489.41,19,251.6
1366744135,residential,211.1,19,121.09
1366744184,commercial,1223.13,14,821.69
1366744367,residential,481.76,19,263.91
1368013276,commercial,1189.31,14,645.8
1368127245,commercial,1908.1,14,1315.1
1368127298,residential,206.6,19,141.32
1368127299,residential,494.48,19,290.32
1368127300,residential,437.02,19,269.42
1368127301,residential,489.94,19,250.5
1368127302,residential,466.8,19,302.36
1368127303,residential,429.87,19,255.12
1368127304,residential,229.16,19,142.3
1368127314,residential,273.86,19,181.81
1368127315,residential,456.49,19,249.05
1369543673,residential,249.23,19,167.61
1369673168,commercial,1528.87,14,824.8
1369673169,residential,274.76,19,144.14
1369673170,commercial,1250.65,14,730.91
1370045550,commercial,1277.5,14,729.41
1370045558,commercial,961.25,14,671.17
1370045562,residential,384.32,19,196.9
1370045563,residential,308.96,19,180.25
1370045565,commercial,1427.43,14,853.15
1370050083,residential,254.51,19,158.69
1370050106,commercial,1844.58,14,1151.2
1370050110,commercial,1075.74,14,649.68
1370235859,residential,328.54,19,170.49
1370235860,residential,422.29,19,219.75
1370235861,residential,394.43,19,272.29
1370235862,residential,384.45,19,230.1
1370235863,residential,279.59,19,156.86
1370883593,residential,269.58,19,156.32
1370883594,residential,492.78,19,251.14
1370883595,commercial,1353.12,14,794.54
1371021636,residential,324.08,19,178.82
1371872721,residential,442.06,19,299.48
1371961883,residential,321.32,19,175.24
1371962901,residential,233.24,19,126.34
1371962902,residential,363.25,19,215.52
1371962903,residential,385.36,19,210.99
1372019612,residential,299.54,19,150.44
1372019613,residential,219.77,19,135.04
1372019614,residential,381.22,19,210.31
1372019615,residential,262.39,19,169.95
1372097655,residential,315.25,19,159.99
1372097656,residential,494.12,19,312.38
1372097657,residential,233.53,19,144.42
1372097658,residential,375.1,19,187.61
1372097659,residential,379.46,19,245.74
1372097660,residential,494.92,19,343.27
1372097661,residential,368.16,19,244.87
1372261991,residential,238.3,19,166.59
1373240209,residential,472.33,19,255.17
1373258883,residential,362.26,19,191.15
1373258884,residential,493.32,19,301.03
1373258885,residential,374.68,19,231.45
1373258886,residential,344.16,19,214.4
1373341012,residential,408.72,19,218.45
1373341021,residential,312.99,19,184.15
1373341022,residential,309.77,19,200.36
1373341023,residential,211.1,19,119.02
1373341024,residential,466.03,19,300.62
1373341025,residential,269.08,19,151.83
1373341026,residential,307.16,19,183.24
1373341029,residential,444.53,19,268.89
1373341030,residential,311.98,19,173.18
1373341031,residential,266.92,19,159.99
1373341032,residential,303.51,19,178.45
1373341033,residential,305.44,19,210.07
1373341056,residential,348.51,19,230.81
1373341074,residential,401.28,19,248.78
1373341075,residential,442.48,19,245.97
1373375515,residential,451.88,19,247.46
1373375518,residential,431.96,19,235.28
1373375524,residential,229.79,19,147.19
1373375550,residential,296.03,19,151.31
1373375619,residential,450.22,19,290.22
1373375621,residential,405.09,19,260.77
1373375622,residential,473.01,19,275.61
1373375623,residential,299.02,19,193.56
1373375628,residential,483.09,19,300.51
1373375657,residential,474.44,19,309.87
1373375658,residential,390.73,19,234.89
1373455681,residential,421.05,19,255.84
1373455703,residential,490.42,19,325.69
1373455706,residential,466.28,19,323.09
1373455707,residential,358.91,19,189.25
1373455766,residential,425.6,19,284.1
1373455767,residential,337.63,19,187.38
1373455768,residential,379.7,19,232.71
1373455769,residential,295.31,19,184.64
1373681406,residential,337.26,19,226.41
1373681958,residential,266.93,19,170.25
1374095411,commercial,1478.3,14,1029.47
1375169166,residential,454.58,19,295.48
1375169169,residential,494.5,19,281.29
1375169172,commercial,1526.84,14,967.45
1375169173,residential,263.9,19,165.24
1375338870,residential,296.61,19,179.25
1375338895,residential,309.16,19,170.41
1375338896,residential,402.64,19,226.51
1375338897,residential,298.92,19,209.12
1375338898,residential,237.05,19,160.86
1375338899,residential,455.84,19,279.23
1375339306,commercial,1049.55,14,710.62
1375341838,residential,397.55,19,226.34
1375476568,residential,460.87,19,314.56
1375476569,residential,365.95,19,211.31
1375602182,residential,319.26,19,180.53
1375804999,residential,379.16,19,212.23
1375805000,residential,394.16,19,257.7
1375805001,residential,331.99,19,221.18
1375805002,residential,405.72,19,265.7
1375805003,residential,443.8,19,223.49
1375805004,residential,408.32,19,215.81
1375805005,residential,313.71,19,184.06
1375805007,residential,426.18,19,244.74
1375805008,residential,275.68,19,173.28
1375805010,residential,472.34,19,284.35
1375805011,residential,301.45,19,167.08
1375805028,residential,333.57,19,187.03
1375835884,residential,430.26,19,286.55
1375841415,residential,363.59,19,253.85
1375841416,residential,372.79,19,225.91
1375841417,residential,447.47,19,295.18
1375841418,residential,307.56,19,208.94
1375841419,residential,272.9,19,151.9
1375841420,residential,417.23,19,214.27
1375841421,residential,206.35,19,143.88
1375841422,residential,465.07,19,313.5
1375904077,residential,489.86,19,293.57
